Modelos,Vizinhos Proximos,Escala dos Dados,Variáveis Utilizadas,Acurácia Média,Recall Médio,Precisão Média
KNeighborsClassifier(n_neighbors=25),25,Normalizer,23,0.9602456140350878,0.9574679943100997,0.9635627530364372
KNeighborsClassifier(n_neighbors=7),7,QuantileTransformer,29,0.9602456140350878,0.9628733997155049,0.9588186161870371
KNeighborsClassifier(n_neighbors=17),17,Normalizer,27,0.9602456140350878,0.9576102418207683,0.964081774081774
KNeighborsClassifier(n_neighbors=17),17,Normalizer,20,0.9602456140350878,0.9627311522048364,0.9582995951417004
KNeighborsClassifier(n_neighbors=15),15,Normalizer,25,0.9602105263157895,0.9574679943100997,0.9636842105263158
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,18,0.9577894736842104,0.9365576102418208,0.978078078078078
KNeighborsClassifier(n_neighbors=9),9,MaxAbsScaler,16,0.9577894736842104,0.9418207681365576,0.9735042735042736
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,19,0.9577543859649122,0.9365576102418208,0.9783552783552784
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,18,0.9577543859649122,0.9418207681365576,0.97323436797121
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,19,0.9577543859649122,0.9365576102418208,0.9787899235267655
KNeighborsClassifier(n_neighbors=17),17,Original,18,0.9577543859649122,0.9365576102418206,0.9786628733997155
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,19,0.9577543859649122,0.9365576102418208,0.9783552783552784
KNeighborsClassifier(n_neighbors=15),15,MinMaxScaler,19,0.9577543859649122,0.9365576102418208,0.9783552783552784
KNeighborsClassifier(n_neighbors=9),9,MaxAbsScaler,19,0.9577543859649122,0.9365576102418208,0.9782051282051283
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,18,0.9577543859649122,0.9418207681365576,0.9729498729498729
KNeighborsClassifier(),5,MinMaxScaler,19,0.9577543859649122,0.9418207681365576,0.973931623931624
KNeighborsClassifier(n_neighbors=23),23,MaxAbsScaler,19,0.9577543859649122,0.9365576102418208,0.9783552783552784
KNeighborsClassifier(n_neighbors=25),25,MaxAbsScaler,19,0.9577543859649122,0.9365576102418208,0.9783552783552784
KNeighborsClassifier(n_neighbors=25),25,RobustScaler,19,0.9577192982456142,0.9365576102418206,0.9786555786555786
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,20,0.9577192982456142,0.9470839260312947,0.9680902880902881
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,21,0.9577192982456142,0.9470839260312947,0.9695763799743261
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,21,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=23),23,StandardScaler,19,0.9577192982456142,0.9365576102418206,0.9786555786555786
KNeighborsClassifier(),5,MaxAbsScaler,22,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,22,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,26,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,29,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=21),21,MinMaxScaler,20,0.9577192982456142,0.9365576102418208,0.9786555786555786
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,23,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,28,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,23,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,25,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,28,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,22,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,24,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=19),19,MaxAbsScaler,24,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,23,0.9577192982456142,0.9418207681365576,0.9729412929412928
KNeighborsClassifier(n_neighbors=15),15,MinMaxScaler,21,0.957719298245614,0.9418207681365576,0.9731000231000231
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,20,0.957719298245614,0.9418207681365576,0.9731000231000231
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,22,0.957719298245614,0.9365576102418208,0.9783466983466983
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,20,0.957719298245614,0.9418207681365576,0.9731000231000231
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,20,0.957719298245614,0.9418207681365576,0.9731000231000231
KNeighborsClassifier(n_neighbors=15),15,MinMaxScaler,20,0.957719298245614,0.9418207681365576,0.9731000231000231
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,20,0.957719298245614,0.9418207681365576,0.9730835404519615
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,22,0.957719298245614,0.9418207681365576,0.9735346682715104
KNeighborsClassifier(),5,StandardScaler,22,0.957719298245614,0.9365576102418208,0.9786555786555786
KNeighborsClassifier(n_neighbors=3),3,StandardScaler,22,0.957719298245614,0.9365576102418208,0.9781786311198075
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,20,0.957719298245614,0.9418207681365576,0.9731000231000231
KNeighborsClassifier(n_neighbors=9),9,MaxAbsScaler,28,0.957719298245614,0.9365576102418208,0.9785054285054284
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,21,0.957719298245614,0.9418207681365576,0.9730835404519615
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,23,0.957719298245614,0.9470839260312944,0.9686763686763686
KNeighborsClassifier(),5,Original,17,0.957719298245614,0.9418207681365576,0.9726561900246111
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,20,0.957719298245614,0.9418207681365576,0.9735346682715104
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,19,0.957719298245614,0.9418207681365576,0.9731000231000231
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,21,0.957719298245614,0.9418207681365576,0.9730835404519615
KNeighborsClassifier(n_neighbors=15),15,MaxAbsScaler,21,0.957719298245614,0.9418207681365576,0.9731000231000231
KNeighborsClassifier(n_neighbors=3),3,Original,22,0.9576842105263159,0.9365576102418208,0.9780436783532759
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,26,0.9576842105263157,0.9470839260312944,0.9679626300678932
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,26,0.9576842105263157,0.9470839260312944,0.9679626300678932
KNeighborsClassifier(n_neighbors=9),9,RobustScaler,21,0.9576842105263157,0.9418207681365576,0.9738191632928475
KNeighborsClassifier(n_neighbors=15),15,Original,30,0.9576842105263157,0.9418207681365576,0.9736769157821789
KNeighborsClassifier(n_neighbors=3),3,RobustScaler,17,0.9576842105263157,0.9418207681365576,0.9730650154798763
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,30,0.9576842105263157,0.9470839260312944,0.9679626300678932
KNeighborsClassifier(n_neighbors=19),19,MinMaxScaler,26,0.9576842105263157,0.9470839260312944,0.9679626300678932
KNeighborsClassifier(),5,Normalizer,30,0.9576842105263157,0.9523470839260313,0.963120813120813
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,25,0.9576842105263157,0.9470839260312944,0.9689608636977057
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,26,0.9576842105263157,0.9470839260312944,0.9689608636977057
KNeighborsClassifier(n_neighbors=17),17,MinMaxScaler,26,0.9576842105263157,0.9470839260312944,0.9679626300678932
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,25,0.9576842105263157,0.9418207681365576,0.9736769157821789
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,20,0.9576842105263157,0.9470839260312947,0.9692307692307693
KNeighborsClassifier(n_neighbors=15),15,Original,19,0.9576842105263157,0.9365576102418208,0.9785206258890469
KNeighborsClassifier(n_neighbors=17),17,MaxAbsScaler,26,0.9576842105263157,0.9470839260312944,0.9679626300678932
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,30,0.9576842105263157,0.9470839260312944,0.9689608636977057
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,24,0.9576842105263157,0.9418207681365576,0.9736769157821789
KNeighborsClassifier(n_neighbors=17),17,QuantileTransformer,22,0.9576842105263157,0.9470839260312947,0.9685097358781569
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,27,0.9576842105263157,0.9523470839260313,0.9637728937728938
KNeighborsClassifier(n_neighbors=7),7,Normalizer,29,0.9576842105263157,0.9523470839260313,0.9631043304727516
KNeighborsClassifier(),5,Original,22,0.9576842105263157,0.9418207681365576,0.9738191632928475
KNeighborsClassifier(),5,StandardScaler,21,0.9576842105263157,0.9418207681365576,0.9738191632928475
KNeighborsClassifier(n_neighbors=7),7,MaxAbsScaler,30,0.9576842105263157,0.9470839260312944,0.9683783783783785
KNeighborsClassifier(n_neighbors=21),21,QuantileTransformer,27,0.9576842105263157,0.9523470839260313,0.9635164835164837
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,30,0.9576842105263157,0.9418207681365576,0.9733680354732985
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,30,0.9576842105263157,0.9365576102418208,0.9790823211875843
KNeighborsClassifier(),5,Original,21,0.9576842105263157,0.9418207681365576,0.9738191632928475
KNeighborsClassifier(n_neighbors=13),13,StandardScaler,21,0.9576842105263157,0.9418207681365576,0.9736769157821789
KNeighborsClassifier(n_neighbors=11),11,MinMaxScaler,22,0.9576842105263157,0.9418207681365576,0.9736769157821789
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,28,0.9576842105263157,0.9470839260312944,0.9689608636977057
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,24,0.9576842105263157,0.9523470839260313,0.9637728937728938
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,22,0.9576842105263157,0.9418207681365576,0.9736769157821789
KNeighborsClassifier(n_neighbors=13),13,Original,23,0.9576842105263157,0.9418207681365576,0.9735267656320288
KNeighborsClassifier(n_neighbors=7),7,MinMaxScaler,29,0.9576842105263157,0.9470839260312944,0.9689608636977057
KNeighborsClassifier(n_neighbors=15),15,Original,21,0.9576842105263157,0.9418207681365576,0.9736769157821789
KNeighborsClassifier(n_neighbors=19),19,QuantileTransformer,30,0.9576842105263157,0.9523470839260313,0.9635164835164837
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,24,0.9576842105263157,0.9523470839260313,0.9637728937728938
KNeighborsClassifier(n_neighbors=15),15,Original,27,0.9576842105263157,0.9418207681365576,0.9736769157821789
KNeighborsClassifier(n_neighbors=3),3,QuantileTransformer,24,0.9576842105263157,0.9470839260312944,0.9692105263157895
KNeighborsClassifier(n_neighbors=9),9,Original,20,0.9576842105263157,0.9470839260312947,0.9688259109311741
KNeighborsClassifier(n_neighbors=25),25,QuantileTransformer,25,0.9576842105263157,0.9523470839260313,0.9637728937728938
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,29,0.9576842105263157,0.9470839260312944,0.9679626300678932
KNeighborsClassifier(n_neighbors=13),13,MinMaxScaler,23,0.9576842105263157,0.9418207681365576,0.9736769157821789
KNeighborsClassifier(n_neighbors=13),13,MaxAbsScaler,28,0.9576842105263157,0.9418207681365576,0.9733680354732985
KNeighborsClassifier(n_neighbors=3),3,Original,19,0.9576491228070176,0.9470839260312944,0.967936810351671
KNeighborsClassifier(n_neighbors=9),9,StandardScaler,27,0.9576491228070176,0.9418207681365576,0.9742105263157894
KNeighborsClassifier(n_neighbors=7),7,RobustScaler,21,0.9576491228070176,0.9470839260312947,0.9689473684210526
KNeighborsClassifier(n_neighbors=11),11,StandardScaler,28,0.9576491228070175,0.9418207681365576,0.9743589743589742
KNeighborsClassifier(n_neighbors=13),13,Original,22,0.9576491228070175,0.9470839260312944,0.9689535689535689
KNeighborsClassifier(n_neighbors=21),21,Normalizer,30,0.9576491228070175,0.9470839260312947,0.9690958164642375
KNeighborsClassifier(n_neighbors=17),17,RobustScaler,28,0.9576491228070175,0.9470839260312944,0.9689535689535689
KNeighborsClassifier(n_neighbors=19),19,Normalizer,30,0.9576491228070175,0.9470839260312947,0.9690958164642375
KNeighborsClassifier(n_neighbors=9),9,QuantileTransformer,29,0.9576491228070175,0.9523470839260313,0.9633815307499518
KNeighborsClassifier(n_neighbors=13),13,RobustScaler,28,0.9576491228070175,0.9418207681365576,0.9743589743589742
KNeighborsClassifier(n_neighbors=9),9,Normalizer,27,0.9576491228070175,0.9470839260312947,0.9690958164642375
KNeighborsClassifier(n_neighbors=3),3,Original,18,0.9576491228070175,0.9470839260312944,0.9692307692307693
KNeighborsClassifier(n_neighbors=21),21,Normalizer,24,0.9576491228070175,0.9523470839260313,0.9638326585695006
KNeighborsClassifier(),5,QuantileTransformer,20,0.9576491228070175,0.9523470839260313,0.963931623931624
KNeighborsClassifier(),5,Normalizer,26,0.9576491228070175,0.9576102418207683,0.9584272531640952
KNeighborsClassifier(n_neighbors=11),11,Normalizer,30,0.9576491228070175,0.9523470839260313,0.9633980133980133
KNeighborsClassifier(n_neighbors=25),25,Normalizer,24,0.9576491228070175,0.9576102418207683,0.9584272531640952
KNeighborsClassifier(n_neighbors=23),23,Normalizer,24,0.9576491228070175,0.9523470839260313,0.9638326585695006
KNeighborsClassifier(n_neighbors=15),15,Original,29,0.9576491228070175,0.9470839260312944,0.9689535689535689
KNeighborsClassifier(n_neighbors=3),3,Normalizer,20,0.9576491228070175,0.9469416785206259,0.9686909581646426
KNeighborsClassifier(n_neighbors=19),19,Normalizer,18,0.9576491228070175,0.9576102418207683,0.9593589743589742
KNeighborsClassifier(n_neighbors=3),3,Normalizer,17,0.9576491228070175,0.957610241820768,0.9592974775901606
KNeighborsClassifier(n_neighbors=7),7,Normalizer,17,0.9576491228070175,0.9628733997155049,0.954810298102981
KNeighborsClassifier(n_neighbors=9),9,Normalizer,17,0.9576491228070175,0.9628733997155049,0.954810298102981
KNeighborsClassifier(n_neighbors=25),25,Normalizer,30,0.9576491228070175,0.9470839260312947,0.9690958164642375
KNeighborsClassifier(),5,QuantileTransformer,27,0.9576491228070175,0.9523470839260313,0.9633815307499518
KNeighborsClassifier(n_neighbors=11),11,Original,24,0.9576491228070175,0.9470839260312944,0.9689535689535689
KNeighborsClassifier(n_neighbors=9),9,Normalizer,26,0.9576491228070175,0.9470839260312944,0.9689535689535689
KNeighborsClassifier(n_neighbors=11),11,Normalizer,23,0.9576491228070175,0.9469416785206259,0.9678276773013614
KNeighborsClassifier(n_neighbors=21),21,Normalizer,23,0.9576491228070175,0.9523470839260313,0.9638326585695006
KNeighborsClassifier(n_neighbors=13),13,Original,28,0.9576491228070175,0.9470839260312944,0.9689535689535689
KNeighborsClassifier(n_neighbors=23),23,QuantileTransformer,30,0.9576491228070175,0.941678520625889,0.973233082706767
KNeighborsClassifier(n_neighbors=15),15,Normalizer,21,0.9576140350877193,0.9522048364153626,0.9632928475033739
KNeighborsClassifier(n_neighbors=23),23,Normalizer,5,0.9576140350877193,0.962873399715505,0.9537978261662472
KNeighborsClassifier(n_neighbors=13),13,Normalizer,21,0.9576140350877193,0.9469416785206258,0.968413757887442
KNeighborsClassifier(n_neighbors=11),11,RobustScaler,27,0.9576140350877193,0.9470839260312947,0.9694871794871794
KNeighborsClassifier(n_neighbors=11),11,Normalizer,22,0.9576140350877193,0.9522048364153626,0.9632928475033739
KNeighborsClassifier(n_neighbors=19),19,Normalizer,23,0.9576140350877193,0.9522048364153626,0.9632928475033739
KNeighborsClassifier(n_neighbors=11),11,Normalizer,25,0.9576140350877193,0.9469416785206259,0.968413757887442
KNeighborsClassifier(n_neighbors=19),19,Normalizer,22,0.9576140350877193,0.9522048364153626,0.9632928475033739
KNeighborsClassifier(n_neighbors=17),17,Normalizer,23,0.9576140350877193,0.9522048364153626,0.9632928475033739
KNeighborsClassifier(n_neighbors=25),25,Normalizer,5,0.9576140350877193,0.962873399715505,0.9537978261662472
KNeighborsClassifier(n_neighbors=15),15,Normalizer,23,0.9576140350877193,0.9522048364153626,0.9632928475033739
KNeighborsClassifier(n_neighbors=15),15,Normalizer,19,0.9576140350877193,0.9574679943100997,0.9588191632928474
KNeighborsClassifier(n_neighbors=9),9,Normalizer,24,0.9576140350877193,0.9522048364153626,0.9631505999927052
KNeighborsClassifier(n_neighbors=19),19,Normalizer,28,0.9576140350877193,0.9523470839260313,0.9642240215924426
KNeighborsClassifier(n_neighbors=7),7,QuantileTransformer,28,0.9576140350877193,0.9523470839260313,0.9642240215924426
KNeighborsClassifier(n_neighbors=11),11,Original,28,0.9576140350877193,0.9470839260312944,0.9694871794871794
KNeighborsClassifier(n_neighbors=9),9,Original,28,0.9576140350877193,0.9523470839260313,0.9642240215924426
KNeighborsClassifier(n_neighbors=9),9,QuantileTransformer,27,0.9576140350877193,0.9470839260312944,0.9685097358781569
KNeighborsClassifier(n_neighbors=21),21,Normalizer,5,0.9576140350877193,0.962873399715505,0.9537978261662472
KNeighborsClassifier(n_neighbors=15),15,Normalizer,17,0.9576140350877193,0.9576102418207683,0.9596153846153846
KNeighborsClassifier(n_neighbors=17),17,Normalizer,5,0.9576140350877193,0.962873399715505,0.9537978261662472
KNeighborsClassifier(n_neighbors=19),19,Normalizer,5,0.9576140350877193,0.962873399715505,0.9537978261662472
KNeighborsClassifier(n_neighbors=7),7,Normalizer,23,0.9576140350877193,0.9522048364153626,0.9631505999927052
KNeighborsClassifier(n_neighbors=11),11,MaxAbsScaler,16,0.9551578947368421,0.9418207681365576,0.9683760683760685
